user_id,browsing_time,pages_viewed,cart_additions,purchase_count,total_spending,average_order_value,discount_usage_count,discount_ratio,return_count,days_since_last_purchase,session_count,user_type,discount_missing,return_missing,conversion_rate,cart_to_purchase_rate,spending_per_session,discount_dependency,return_rate,pca_1,pca_2,cluster,is_anomaly,anomaly_score,is_anomaly_without_missingness,anomaly_score_without_missingness,anomaly_category,anomaly_type,anomaly_evidence,suggested_action
U00646,54.33,41,2,2,329.71,161.75,0.0,0.085,,44,5,normal,0,1,0.04878048780487805,1.0,65.942,0.0,0.0,1.34665120439686,-1.189303944784594,0,0,-0.09574,0,-0.13328,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00847,236.82,128,16,0,0.0,98.59,0.0,0.262,,88,18,low_conversion,0,1,0.0,0.0,0.0,0.0,0.0,-2.9506593443059477,2.5739477048843122,2,0,-0.02786,0,-0.07332,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00557,51.49,30,2,2,332.6,164.64,1.0,0.275,0.0,23,7,normal,0,0,0.06666666666666667,1.0,47.51428571428572,0.5,0.0,1.4316332141846568,-0.8644209475363218,0,0,-0.15122,0,-0.14266,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00958,280.07,253,11,3,465.58,131.2,,0.173,0.0,56,35,high_activity_anomaly,1,0,0.011857707509881422,0.2727272727272727,13.302285714285714,0.0,0.0,-2.125450268459242,4.961683449001964,2,1,0.04085,1,0.00667,high_activity_anomaly,mixed_anomaly,"high_value_anomaly: high purchase_count, low return_rate; low_conversion_anomaly: high pages_viewed, high cart_additions; high_activity_anomaly: very high session_count, very high pages_viewed",Prioritize for analyst review and inspect user-level behavior history in more detail.
U00578,63.25,31,4,4,143.64,36.43,1.0,0.178,1.0,41,7,normal,0,0,0.12903225806451613,1.0,20.52,0.25,0.25,1.278020132916227,-0.06186535857263151,0,0,-0.03522,0,-0.01792,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00796,97.29,115,13,1,122.34,110.74,0.0,0.213,0.0,112,18,low_conversion,0,0,0.008695652173913044,0.07692307692307693,6.796666666666667,0.0,0.0,-2.2472150247693574,1.5263153512832823,2,0,-0.07742,0,-0.05988,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00086,59.93,36,6,1,98.08,107.39,,0.117,0.0,38,6,normal,1,0,0.027777777777777776,0.16666666666666666,16.346666666666668,0.0,0.0,-0.5952577730506459,-0.974165888219411,1,0,-0.12358,0,-0.1717,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00243,91.02,32,2,2,331.33,172.46,0.0,0.123,0.0,49,10,normal,0,0,0.0625,1.0,33.132999999999996,0.0,0.0,1.0635179941229944,-0.5771576770068859,0,0,-0.13203,0,-0.12188,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00699,25.35,40,3,0,0.0,127.11,,0.122,0.0,27,10,normal,1,0,0.0,0.0,0.0,0.0,0.0,-1.0928230925894111,-1.470348546871422,1,0,-0.11503,0,-0.15852,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00160,51.24,29,1,1,136.37,132.07,1.0,0.224,0.0,14,6,normal,0,0,0.034482758620689655,1.0,22.728333333333335,1.0,0.0,0.6272115666282693,-1.4423807067410732,0,0,-0.14443,0,-0.14326,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00525,35.6,32,2,0,0.0,139.82,1.0,0.21,0.0,42,7,normal,0,0,0.0,0.0,0.0,1.0,0.0,-1.1812216128243158,-1.495762713347146,1,0,-0.1642,0,-0.17349,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00036,64.12,39,11,0,0.0,145.02,2.0,0.081,0.0,1,3,normal,0,0,0.0,0.0,0.0,2.0,0.0,-1.0300734441347446,-0.9253887560990407,1,0,-0.13794,0,-0.13231,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00541,41.6,30,8,3,601.46,190.54,0.0,0.275,0.0,20,7,normal,0,0,0.1,0.375,85.92285714285715,0.0,0.0,1.8337933828797115,-0.1756831590037569,0,0,-0.1212,0,-0.11692,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00171,87.56,32,5,1,106.0,105.52,0.0,0.351,,54,7,normal,0,1,0.03125,0.2,15.142857142857142,0.0,0.0,-0.7361625235057306,-0.6942742932934396,1,0,-0.11807,0,-0.15439,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00655,37.04,34,0,1,106.19,95.43,0.0,0.065,0.0,47,5,normal,0,0,0.029411764705882353,0.0,21.238,0.0,0.0,-0.6119265126228915,-1.8872116934831777,1,0,-0.13919,0,-0.13412,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00891,37.03,69,5,4,620.74,139.72,7.0,0.76,0.0,34,6,promotion_abuse_like,0,0,0.057971014492753624,0.8,103.45666666666666,1.75,0.0,1.421743037156113,1.150218019319703,0,0,-0.05285,0,-0.03864,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00858,116.86,127,15,0,0.0,87.68,3.0,0.338,0.0,95,17,low_conversion,0,0,0.0,0.0,0.0,3.0,0.0,-3.0673838165587783,2.1406135433283655,2,0,-0.07894,0,-0.05923,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00848,98.57,113,23,0,0.0,142.83,,0.088,0.0,28,6,low_conversion,1,0,0.0,0.0,0.0,0.0,0.0,-1.7294688268473652,1.1612218227587314,2,0,-0.07202,0,-0.09139,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00945,84.14,81,8,8,1112.27,147.6,5.0,0.654,2.0,43,3,promotion_abuse_like,0,0,0.09876543209876543,1.0,370.75666666666666,0.625,0.25,4.351369380659265,3.6524724415735057,4,1,0.0668,1,0.09834,high_value_anomaly,mixed_anomaly,"high_value_anomaly: high total_spending, high purchase_count; promotion_abuse_like_anomaly: high discount_ratio, high return_rate",Prioritize for analyst review and inspect user-level behavior history in more detail.
U00734,100.21,62,10,9,2567.04,292.4,2.0,0.138,0.0,18,15,high_value,0,0,0.14516129032258066,0.9,171.136,0.2222222222222222,0.0,5.657409933577318,2.880081751507794,3,0,-0.00359,0,-0.01219,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00096,49.52,38,5,3,329.68,100.3,1.0,0.153,0.0,1,5,normal,0,0,0.07894736842105263,0.6,65.936,0.3333333333333333,0.0,1.3355547781339705,-0.9274998657601865,0,0,-0.14723,0,-0.15584,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00564,62.49,33,3,3,420.09,118.9,3.0,0.115,,56,8,normal,0,1,0.09090909090909091,1.0,52.51125,1.0,0.0,1.4454486337299333,-0.4655428937315141,0,0,-0.08096,0,-0.11582,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00241,38.64,30,3,0,0.0,174.59,1.0,0.122,0.0,59,6,normal,0,0,0.0,0.0,0.0,1.0,0.0,-1.1173433275796754,-1.4062476183323516,1,0,-0.1511,0,-0.15376,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00743,137.45,60,8,8,2423.91,337.34,1.0,0.13,0.0,4,8,high_value,0,0,0.13333333333333333,1.0,302.98875,0.125,0.0,6.478900968342044,2.6312793217005837,3,1,0.00303,0,-0.00203,high_value_anomaly,high_value_anomaly,high total_spending; high purchase_count; low return_rate,"Review for retention, VIP analysis, and personalized recommendation opportunities."
U00575,55.24,38,4,4,558.08,149.34,2.0,0.122,,54,6,normal,0,1,0.10526315789473684,1.0,93.01333333333334,0.5,0.0,2.2770862839117343,-0.29219927376064875,0,0,-0.08181,0,-0.12605,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00691,51.7,36,2,2,222.86,120.55,3.0,0.245,0.0,35,4,normal,0,0,0.05555555555555555,1.0,55.715,1.5,0.0,0.9563208234291214,-0.8556954252800973,0,0,-0.14202,0,-0.13035,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00461,24.23,42,1,1,148.15,134.38,4.0,0.247,0.0,51,4,normal,0,0,0.023809523809523808,1.0,37.0375,4.0,0.0,0.11758363017092281,-0.986589594171488,0,0,-0.09526,0,-0.09035,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00554,12.21,37,2,1,211.37,198.59,,0.119,0.0,6,6,normal,1,0,0.02702702702702703,0.5,35.22833333333333,0.0,0.0,0.7798873512138119,-1.5654288699781262,1,0,-0.09321,0,-0.12572,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00889,102.1,64,11,0,0.0,43.69,3.0,0.474,0.0,32,9,promotion_abuse_like,0,0,0.0,0.0,0.0,3.0,0.0,-2.320128544607429,0.4813745380234554,1,0,-0.10409,0,-0.0913,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00207,2.49,33,3,2,264.86,132.53,0.0,0.191,0.0,43,6,normal,0,0,0.06060606060606061,0.6666666666666666,44.14333333333334,0.0,0.0,0.8703710616465193,-1.3886245660533514,0,0,-0.15247,0,-0.14195,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00393,82.78,38,3,1,103.97,95.95,3.0,0.158,0.0,19,9,normal,0,0,0.02631578947368421,0.3333333333333333,11.552222222222222,3.0,0.0,-0.7087919958083296,-0.720155760499934,1,0,-0.14662,0,-0.13275,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00795,106.11,94,11,0,0.0,77.96,1.0,0.371,0.0,34,13,low_conversion,0,0,0.0,0.0,0.0,1.0,0.0,-2.1576139774585554,0.6597524794602239,1,0,-0.13527,0,-0.13232,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00398,49.97,28,4,1,92.0,76.68,,0.14,0.0,19,9,normal,1,0,0.03571428571428571,0.25,10.222222222222221,0.0,0.0,-0.45509086543666943,-1.2692020095613712,1,0,-0.11383,0,-0.16036,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00767,135.48,68,8,8,1475.91,186.21,1.0,0.087,0.0,21,9,high_value,0,0,0.11764705882352941,1.0,163.99,0.125,0.0,4.046363784689204,1.7894223105975595,3,0,-0.06483,0,-0.04772,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00849,201.9,116,15,0,0.0,69.25,0.0,0.322,0.0,114,18,low_conversion,0,0,0.0,0.0,0.0,0.0,0.0,-3.2562442606035154,2.3857023299139906,2,0,-0.07172,0,-0.05509,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00218,54.01,36,5,2,193.24,102.3,0.0,0.078,0.0,57,7,normal,0,0,0.05555555555555555,0.4,27.60571428571429,0.0,0.0,0.023552525499283848,-0.9558900872969254,0,0,-0.15471,0,-0.15861,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00005,14.04,34,3,2,204.79,113.53,2.0,0.015,0.0,59,8,normal,0,0,0.058823529411764705,0.6666666666666666,25.59875,1.0,0.0,0.40814471739703323,-1.213008290144457,0,0,-0.12648,0,-0.11984,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00769,86.42,68,8,8,1848.83,224.42,3.0,0.133,0.0,5,10,high_value,0,0,0.11764705882352941,1.0,184.88299999999998,0.375,0.0,4.821566617910732,1.8887295441589467,3,0,-0.05453,0,-0.04086,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00643,68.49,52,4,0,0.0,130.08,0.0,0.018,0.0,26,5,normal,0,0,0.0,0.0,0.0,0.0,0.0,-1.0912103737139383,-1.4970910947104432,1,0,-0.15694,0,-0.15771,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00930,104.03,61,5,5,569.25,124.13,9.0,0.624,,26,9,promotion_abuse_like,0,1,0.08196721311475409,1.0,63.25,1.8,0.0,1.6778922288675682,1.5922994244551927,0,0,-0.00743,0,-0.02612,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00613,50.13,41,0,1,101.29,107.4,0.0,0.318,0.0,36,6,normal,0,0,0.024390243902439025,0.0,16.881666666666668,0.0,0.0,-0.7062184090281431,-1.410464954017169,1,0,-0.14517,0,-0.14402,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00739,97.01,56,11,11,2653.24,223.44,4.0,0.269,,9,10,high_value,0,1,0.19642857142857142,1.0,265.32399999999996,0.36363636363636365,0.0,6.994093494200619,3.182869103592947,3,1,0.05885,1,0.03263,high_value_anomaly,high_value_anomaly,high total_spending; high purchase_count; low return_rate,"Review for retention, VIP analysis, and personalized recommendation opportunities."
U00547,12.14,51,4,0,0.0,100.22,2.0,0.324,0.0,3,7,normal,0,0,0.0,0.0,0.0,2.0,0.0,-1.22068650918231,-1.3593516688001401,1,0,-0.14025,0,-0.14042,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00726,54.5,64,9,9,1863.52,213.21,0.0,0.085,0.0,17,11,high_value,0,0,0.140625,1.0,169.4109090909091,0.0,0.0,5.057059809332199,1.56559661599794,3,0,-0.03614,0,-0.02663,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00684,19.7,27,4,2,266.26,125.11,0.0,0.254,0.0,54,4,normal,0,0,0.07407407407407407,0.5,66.565,0.0,0.0,0.8092219943641537,-1.1330373947105377,0,0,-0.14977,0,-0.1294,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00099,20.42,35,4,0,0.0,105.6,2.0,0.267,0.0,11,2,normal,0,0,0.0,0.0,0.0,2.0,0.0,-1.1037931699313979,-1.7087013047580901,1,0,-0.14996,0,-0.14518,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00805,223.84,119,21,0,0.0,52.81,1.0,0.14,0.0,56,19,low_conversion,0,0,0.0,0.0,0.0,1.0,0.0,-3.0679735543357496,2.6733248745457723,2,0,-0.08988,0,-0.06576,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00728,110.78,58,15,11,1320.58,119.18,1.0,0.102,,7,3,high_value,0,1,0.1896551724137931,0.7333333333333333,440.1933333333333,0.09090909090909091,0.0,6.257618079303319,2.3977816632273767,3,1,0.06146,1,0.04599,high_value_anomaly,high_value_anomaly,high total_spending; high purchase_count; low return_rate,"Review for retention, VIP analysis, and personalized recommendation opportunities."
U00574,77.23,46,6,3,326.22,108.32,0.0,0.164,0.0,54,6,normal,0,0,0.06521739130434782,0.5,54.370000000000005,0.0,0.0,0.5344995900310286,-0.3437132612084386,0,0,-0.15491,0,-0.14521,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00407,58.57,39,5,1,117.66,115.62,0.0,0.264,0.0,55,6,normal,0,0,0.02564102564102564,0.2,19.61,0.0,0.0,-0.6873369014461105,-0.8835529777125763,1,0,-0.16417,0,-0.16796,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00503,47.18,28,3,2,253.37,134.11,,0.231,0.0,19,5,normal,1,0,0.07142857142857142,0.6666666666666666,50.674,0.0,0.0,1.0999957546510772,-1.0461149038169584,0,0,-0.11135,0,-0.15952,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00048,74.79,35,5,0,0.0,119.71,1.0,0.331,0.0,38,12,normal,0,0,0.0,0.0,0.0,1.0,0.0,-1.5570743946157448,-0.5789599260889394,1,0,-0.16325,0,-0.16055,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00033,57.0,24,4,1,113.13,136.51,,0.064,0.0,41,5,normal,1,0,0.041666666666666664,0.25,22.625999999999998,0.0,0.0,-0.10496952109039688,-1.265355964041806,1,0,-0.11769,0,-0.16404,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00780,56.78,58,7,0,0.0,230.99,2.0,0.119,0.0,1,6,high_value,0,0,0.0,0.0,0.0,2.0,0.0,-0.6598232073590724,-0.7717966375498003,1,0,-0.11865,0,-0.12134,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00840,176.87,137,10,2,79.22,37.79,0.0,0.196,0.0,44,15,low_conversion,0,0,0.014598540145985401,0.2,5.281333333333333,0.0,0.0,-1.9065328161842516,1.449033470171446,2,0,-0.09079,0,-0.07617,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00201,57.65,39,3,2,273.52,146.74,0.0,0.04,0.0,56,4,normal,0,0,0.05128205128205128,0.6666666666666666,68.38,0.0,0.0,0.8102108748283086,-1.081218483446469,0,0,-0.14287,0,-0.13765,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00135,55.2,46,3,2,232.8,114.32,0.0,0.054,0.0,8,3,normal,0,0,0.043478260869565216,0.6666666666666666,77.60000000000001,0.0,0.0,0.9927000307740615,-1.4141672868672555,0,0,-0.14527,0,-0.13541,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00028,45.7,37,5,0,0.0,150.09,1.0,0.074,0.0,19,6,normal,0,0,0.0,0.0,0.0,1.0,0.0,-0.9668535443280021,-1.4579096743731652,1,0,-0.16714,0,-0.1666,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00881,75.77,71,18,7,883.24,136.03,7.0,0.416,0.0,29,10,promotion_abuse_like,0,0,0.09859154929577464,0.3888888888888889,88.324,1.0,0.0,1.8388994380296202,2.6534740945798303,0,0,-0.02651,0,-0.01362,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00231,34.09,34,8,4,388.27,113.48,1.0,0.042,0.0,56,6,normal,0,0,0.11764705882352941,0.5,64.71166666666666,0.25,0.0,1.4451524752035276,-0.41130696900569896,0,0,-0.11202,0,-0.11357,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00490,51.75,30,6,0,0.0,78.72,,0.112,0.0,20,5,normal,1,0,0.0,0.0,0.0,0.0,0.0,-1.2537113279195953,-1.5144889690205339,1,0,-0.1127,0,-0.16538,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00773,92.53,49,7,0,0.0,277.12,3.0,0.094,0.0,15,10,high_value,0,0,0.0,0.0,0.0,3.0,0.0,-0.7665253987223074,-0.10482960314392015,1,0,-0.08251,0,-0.09919,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00379,68.99,36,5,2,218.83,113.22,0.0,0.151,0.0,50,5,normal,0,0,0.05555555555555555,0.4,43.766000000000005,0.0,0.0,0.21148699100834542,-0.8260660433180869,0,0,-0.16401,0,-0.16511,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00289,62.06,37,5,0,0.0,134.9,,0.123,0.0,54,5,normal,1,0,0.0,0.0,0.0,0.0,0.0,-1.2971235836145107,-1.1440098582801563,1,0,-0.12153,0,-0.16868,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00419,58.48,39,4,2,247.27,125.72,1.0,0.246,0.0,32,11,normal,0,0,0.05128205128205128,0.5,22.47909090909091,0.5,0.0,0.2242020939818411,-0.5396152622412492,0,0,-0.16439,0,-0.16249,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00675,69.23,40,7,2,194.02,83.96,0.0,0.238,0.0,52,10,normal,0,0,0.05,0.2857142857142857,19.402,0.0,0.0,-0.43073012065933586,-0.373987703570592,1,0,-0.1492,0,-0.14727,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00392,22.45,33,0,0,0.0,105.6,2.0,0.214,0.0,51,4,normal,0,0,0.0,0.0,0.0,2.0,0.0,-1.3833811914513492,-1.788006594578442,1,0,-0.13227,0,-0.13491,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00593,49.49,39,6,1,132.89,135.81,0.0,0.205,,56,9,normal,0,1,0.02564102564102564,0.16666666666666666,14.765555555555554,0.0,0.0,-0.6004145662885635,-0.8488755173274841,1,0,-0.12063,0,-0.16122,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00499,49.7,33,4,0,0.0,85.25,3.0,0.12,,43,5,normal,0,1,0.0,0.0,0.0,3.0,0.0,-1.5542257429344253,-1.373887592574257,1,0,-0.09771,0,-0.14234,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00139,18.32,38,6,3,281.87,96.47,2.0,0.165,0.0,10,5,normal,0,0,0.07894736842105263,0.5,56.374,0.6666666666666666,0.0,1.1063353248092007,-0.9588184246783644,0,0,-0.14586,0,-0.13687,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00063,105.57,35,9,4,528.82,120.39,,0.194,0.0,10,4,normal,1,0,0.11428571428571428,0.4444444444444444,132.205,0.0,0.0,2.0061834144183046,0.3089804042520647,0,0,-0.0643,0,-0.10987,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00472,65.85,44,5,5,631.07,126.53,3.0,0.166,0.0,12,8,normal,0,0,0.11363636363636363,1.0,78.88375,0.6,0.0,2.5419652834090463,0.09977039661610722,0,0,-0.12217,0,-0.10618,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00648,33.67,30,5,3,395.15,138.59,0.0,0.192,,30,8,normal,0,1,0.1,0.6,49.39375,0.0,0.0,1.5267674679250476,-0.8461089371702933,0,0,-0.10522,0,-0.14794,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00129,56.58,34,3,0,0.0,140.12,0.0,0.252,0.0,41,7,normal,0,0,0.0,0.0,0.0,0.0,0.0,-1.1810586883167287,-1.3213786367246394,1,0,-0.16779,0,-0.17026,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00977,204.19,269,9,3,191.56,63.61,,0.0,0.0,68,40,high_activity_anomaly,1,0,0.011152416356877323,0.3333333333333333,4.789,0.0,0.0,-2.6040510804791857,4.201222527212887,2,1,0.0407,1,0.01968,high_activity_anomaly,mixed_anomaly,"high_value_anomaly: high purchase_count, low return_rate; high_activity_anomaly: very high session_count, very high pages_viewed",Prioritize for analyst review and inspect user-level behavior history in more detail.
U00521,65.43,40,3,0,0.0,102.02,2.0,0.124,0.0,36,2,normal,0,0,0.0,0.0,0.0,2.0,0.0,-1.3918173738567703,-1.4621775622573034,1,0,-0.15882,0,-0.15716,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00839,135.04,134,17,0,0.0,89.52,2.0,0.467,0.0,45,16,low_conversion,0,0,0.0,0.0,0.0,2.0,0.0,-2.6937399100844472,2.2134373218230587,2,0,-0.10257,0,-0.08382,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00963,260.48,279,10,3,269.19,81.94,0.0,0.206,,44,35,high_activity_anomaly,0,1,0.010752688172043012,0.3,7.691142857142857,0.0,0.0,-2.3685698263150794,4.490741912607622,2,1,0.03354,1,0.00023,high_activity_anomaly,mixed_anomaly,"high_value_anomaly: high purchase_count, low return_rate; high_activity_anomaly: very high session_count, very high pages_viewed",Prioritize for analyst review and inspect user-level behavior history in more detail.
U00065,56.3,35,3,1,119.6,113.33,0.0,0.243,1.0,19,5,normal,0,0,0.02857142857142857,0.3333333333333333,23.919999999999998,0.0,1.0,-0.32640707715687955,0.09517965385842155,4,1,0.00238,0,-0.0105,other_behavioral_anomaly,mixed_anomaly,"anomaly score is high, but no single rule explains the pattern strongly",Prioritize for analyst review and inspect user-level behavior history in more detail.
U00813,162.12,132,14,0,0.0,139.64,0.0,0.285,0.0,98,17,low_conversion,0,0,0.0,0.0,0.0,0.0,0.0,-2.6803280320933967,2.098545693107873,2,0,-0.10392,0,-0.08821,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00015,29.84,35,4,2,254.18,114.38,1.0,0.295,0.0,9,4,normal,0,0,0.05714285714285714,0.5,63.545,0.5,0.0,0.8423677314420637,-1.1382047796016053,0,0,-0.15694,0,-0.15501,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00157,73.43,33,7,2,314.49,158.16,0.0,0.221,0.0,25,8,normal,0,0,0.06060606060606061,0.2857142857142857,39.31125,0.0,0.0,0.5021866082789893,-0.417968865189985,0,0,-0.15677,0,-0.15133,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00041,60.65,35,7,2,255.12,136.35,2.0,0.215,0.0,13,4,normal,0,0,0.05714285714285714,0.2857142857142857,63.78,1.0,0.0,0.5839342422873975,-0.5823009061005974,0,0,-0.15262,0,-0.15146,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00493,40.36,33,5,1,128.6,136.83,0.0,0.315,0.0,38,4,normal,0,0,0.030303030303030304,0.2,32.15,0.0,0.0,-0.23703083066576974,-1.1218145387798357,1,0,-0.162,0,-0.16036,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00380,53.28,37,3,1,59.3,58.98,1.0,0.328,0.0,21,6,normal,0,0,0.02702702702702703,0.3333333333333333,9.883333333333333,1.0,0.0,-0.6925248079103166,-1.2355170396880655,1,0,-0.15638,0,-0.14821,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
U00188,50.2,49,5,0,0.0,87.31,3.0,0.207,,13,3,normal,0,1,0.0,0.0,0.0,3.0,0.0,-1.3623988688248343,-1.301051795164447,1,0,-0.09241,0,-0.13572,normal_or_not_flagged,not_flagged,User was not flagged as anomalous.,No anomaly-specific action suggested by this prototype.
